time,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,temperature,label
1741003307.8442528,7.850587,0.871489,-0.538695,-0.885188,1.230257,0.024515,35.78882,falling
1741003307.9386108,-6.490681,-2.999935,1.900996,-0.622456,0.159345,-0.52653,35.80941,falling
1741003308.040881,8.784326,2.858677,1.505953,-0.403691,0.678413,1.639011,35.79765,falling
1741003308.1523433,3.962404,-5.956774,0.979228,-0.64324,0.323752,0.733038,35.78,falling
1741003308.2271895,9.406818,-8.846576,-2.3535,1.133265,1.780236,0.366919,35.77706,falling
1741003308.3286417,11.8106,-1.860295,14.2024,1.992074,1.07864,-0.443127,35.78882,falling
1741003308.427994,-4.508282,-12.60308,16.24705,0.793525,3.903142,0.477234,35.79765,falling
1741003308.5496368,-21.19587,6.749255,22.96758,2.694202,3.432303,-5.935719,35.78,falling
1741003308.6070402,6.141128,-22.57732,9.342175,1.187357,2.138628,1.686441,35.78882,falling
1741003308.6832447,-10.23042,-1.56102,15.88792,-0.358925,1.688573,0.853479,35.76823,falling
1741003308.7459943,-5.015852,-7.125144,5.319916,-0.204377,0.555574,0.022916,35.75353,falling
1741003308.823713,-0.055067,-1.577779,10.23042,-0.203577,0.038904,-0.737035,35.77412,falling
1741003308.9036674,-4.180276,-2.631228,9.878476,0.13936,0.371182,-0.679479,35.76529,falling
1741003308.9716282,0.143652,-4.194642,8.319851,-0.322953,-0.79992,-0.589415,35.78,falling
1741003309.033399,-2.181118,-3.825934,8.248025,0.107384,-0.241149,0.044499,35.77412,falling
1741003309.1025846,-3.155558,-4.187459,4.824317,0.616328,1.310729,0.810579,35.75941,falling
1741003309.1585503,6.016629,-12.60547,6.476315,0.209173,1.010159,-0.185991,35.75353,falling
1741003309.2175167,-3.366248,-2.341529,8.537724,-0.100989,0.213703,-0.298971,35.75647,falling
1741003309.2740798,-2.482787,-4.259285,8.221688,-0.015988,-0.240616,0.951804,35.76529,falling
1741003309.328648,-1.400608,-3.169923,10.46027,-0.3043,0.370916,0.060221,35.76235,falling
1741003309.3877823,-0.885855,-4.041412,7.910442,0.063418,-0.252606,1.412251,35.77412,falling
1741003309.4492908,-4.127604,-1.946486,8.030152,0.321087,-0.115645,0.750092,35.75647,falling
1741003309.5072591,-0.512359,-3.667917,8.432379,0.09193,-0.326417,0.650701,35.76823,falling
1741003309.5809298,-3.143587,-3.928885,8.597578,0.027979,0.019985,0.217966,35.77412,falling
1741003309.6340604,-4.216189,-3.117251,8.003817,-0.039703,-0.231822,1.146855,35.76529,falling
1741003309.6873631,-3.476381,-2.815581,8.647857,-0.088199,-0.341338,0.434334,35.77118,falling
1741003309.7591655,-1.537078,-2.394202,9.536105,-0.114046,0.745029,0.698665,35.77412,falling
1741003309.8150237,-3.153164,-2.947262,7.644686,-0.12204,0.220098,0.454585,35.79765,falling
1741003309.8705883,-2.892196,-2.650381,7.671022,-0.215568,-0.278453,0.37438,35.76529,falling
1741003309.942547,-2.406173,-2.896984,8.669404,-0.114845,-0.164674,0.27792,35.77706,falling
1741003310.014227,-2.856283,-2.257732,8.365341,0.03544,0.160943,0.17853,35.78882,falling
1741003310.073448,-3.457227,-2.674323,8.525752,0.010925,-0.052493,0.056224,35.78294,falling
1741003310.1316385,-2.841918,-2.832341,8.401254,0.056757,0.133231,0.16947,35.77412,falling
1741003310.1936007,-3.514688,-2.157176,8.147469,-0.01359,0.037305,0.313093,35.77412,falling
1741003310.2485693,-3.821146,-2.5187,8.394072,-0.023715,-0.026913,0.050095,35.76529,falling

1741003572.8204532,9.622296,-0.847547,2.92332,-0.166273,-0.140426,0.11298,35.68,falling
1741003572.878886,7.876924,-0.462081,2.13084,-0.336809,-0.371982,0.054092,35.68294,falling
1741003572.9508038,7.170634,-1.489193,1.714248,-0.170802,-0.636845,-0.19958,35.67412,falling
1741003573.008466,8.901642,-1.338359,0.411803,0.228092,-0.227825,-0.027179,35.68294,falling
1741003573.0676737,10.26155,-2.011129,2.382231,0.200913,-0.067415,0.046364,35.68,falling
1741003573.1269472,12.97657,-0.148441,2.094927,0.106585,0.115378,-0.035972,35.67412,falling
1741003573.1810715,12.84729,-0.54109,2.5187,-0.059688,0.316025,0.059688,35.68,falling
1741003573.234528,9.634268,-1.051055,1.024718,-0.266729,0.615262,-0.040769,35.70059,falling
1741003573.288064,8.451532,1.297657,0.181959,-0.563035,1.20068,-0.107917,35.70353,falling
1741003573.3481758,6.76362,0.648829,0.612916,-1.314726,1.588916,0.059155,35.69471,falling
1741003573.4046423,8.228871,2.001553,1.853112,-1.472738,1.651002,0.615795,35.69765,falling
1741003573.4680521,5.039794,-3.155558,3.098097,-1.515372,0.846018,0.001066,35.66824,falling
1741003573.5224636,0.679953,-0.732626,1.623269,-1.050662,-0.187856,0.369583,35.69471,falling
1741003573.579228,2.904167,-0.826,-0.158017,-1.344037,0.092462,0.622456,35.68,falling
1741003573.643082,6.849811,0.409408,0.773327,-1.66619,-0.454319,1.333645,35.68294,falling
1741003573.706084,3.031059,0.397437,-3.653552,-1.241182,-0.769544,1.099424,35.70353,falling
1741003573.7710316,7.280767,-8.42759,2.674323,0.27872,0.505213,2.905507,35.68,falling
1741003573.84299,8.240842,4.074931,-1.443704,-1.382407,0.466309,1.316325,35.68,falling
1741003573.90043,37.17477,-46.39484,18.53591,1.512974,2.297972,2.912435,35.68588,falling
1741003573.9610116,-11.71243,-18.77294,5.791574,0.873997,2.667023,3.902077,35.67118,falling
1741003574.0180542,-6.701371,10.33337,1.407791,-0.802851,2.881525,0.543051,35.66824,falling
1741003574.0783873,-2.726996,-6.806715,5.267244,1.163908,3.038738,1.330714,35.66529,falling
1741003574.1556325,-11.00615,-9.454702,6.517017,1.817541,-0.45725,2.142092,35.63,falling
1741003574.224032,-1.606509,-6.593631,8.391677,3.624156,-0.248077,0.350931,35.64765,falling
1741003574.2814538,-8.537724,-1.503559,7.702147,2.694202,-0.192652,0.508943,35.65353,falling
1741003574.355893,-4.36463,2.463634,6.842628,1.427706,0.416481,0.548913,35.66529,falling
1741003574.4251683,-4.613626,1.266533,9.361329,0.642175,0.125237,-0.115645,35.64765,falling
1741003574.4912586,-2.954445,1.70946,9.047688,0.132432,0.336276,0.384772,35.64765,falling
1741003574.5526476,-4.302381,-0.002394,8.497022,-0.029577,0.106585,0.005862,35.65941,falling
1741003574.6072154,-2.554613,0.246603,8.267179,-0.153482,-0.061286,0.236086,35.64471,falling
1741003574.6627765,-3.768473,-1.735796,9.294291,0.094594,-0.310162,0.098058,35.64765,falling
1741003574.7217987,-2.815581,-0.627281,9.481039,0.110049,-0.286714,-0.201712,35.65059,falling
1741003574.7814145,-3.141193,-0.675165,7.97748,-0.024781,0.102588,-0.168671,35.65059,falling
1741003574.853087,-4.481946,-0.78051,8.23366,-0.163608,0.075675,-0.049562,35.63588,falling
1741003574.912204,-4.254497,-1.295263,8.394072,-0.080738,-0.110315,-0.05196,35.65353,falling
1741003574.9704854,-3.653552,-0.88346,8.348581,0.00906,-0.096726,-0.002132,35.65353,falling
1741003575.024561,-3.524265,-0.363919,8.365341,0.073544,0.03464,0.031975,35.63882,falling
1741003575.0779223,-3.682282,-0.502782,8.688558,0.004263,0.012524,-0.0437,35.63882,falling
1741003575.1314807,-3.411737,-0.433351,8.635885,-0.03011,-0.027712,-0.075409,35.64765,falling
1741003575.1919122,-3.363853,-0.773327,8.607155,-0.017853,-0.010392,-0.018119,35.67118,falling
1741003575.2488797,-3.502717,-0.873884,8.492233,0.015721,0.01279,-0.011458,35.65647,falling
1741003575.3078485,-3.720589,-0.718261,8.537724,0.014389,0.014922,-0.005063,35.65941,falling
1741003575.3631146,-3.948039,-0.737414,8.554482,-0.017587,-0.019985,-0.004263,35.66235,falling
1741003575.4260473,-3.682282,-0.663194,8.42759,-0.018919,-0.050894,-0.030377,35.66824,falling
1741003575.4830132,-3.552995,-0.641646,8.564059,0.004796,-0.026113,-0.015988,35.65941,falling
1741003575.5379806,-3.665523,-0.603339,8.544906,0.016521,-0.012257,0.012524,35.64765,falling
1741003575.6112554,-3.591303,-0.600945,8.595184,0.003997,-0.022916,-0.022649,35.64765,falling
1741003575.6672096,-3.543418,-0.622492,8.511387,-0.010925,-0.021583,-0.019718,35.65941,falling
1741003575.7285585,-3.636792,-0.64404,8.523358,0,0.014123,-0.002132,35.66824,falling
1741003575.7895186,-3.737349,-0.64404,8.53054,-0.00373,0.002665,-0.006129,35.65059,falling

1741003713.2045898,8.75799,0.213084,2.621651,-0.138294,-0.480165,0.047697,35.25647,falling
1741003713.2794678,9.167398,-1.041478,2.650381,-0.12577,-0.649636,-0.336009,35.25647,falling
1741003713.3358994,7.235278,-1.161188,0.627281,0.119642,-0.501216,-0.341072,35.27118,falling
1741003713.3918686,10.59913,0.335188,1.039083,0.101522,-0.532658,-0.33441,35.28,falling
1741003713.4518342,14.31733,-0.749385,2.157176,-0.109783,-0.082337,0.112714,35.27706,falling
1741003713.5098846,6.878541,0.962469,-0.04549,-0.336009,-0.185458,-0.096459,35.27412,falling
1741003713.5668597,6.153099,-0.486023,0.826,-0.656564,-0.379709,0.029577,35.28,falling
1741003713.628183,7.321469,0.311246,-2.123657,-1.070113,-0.058089,-0.234753,35.27118,falling
1741003713.685149,13.09628,3.071761,-2.418144,-1.53509,0.576092,0.446591,35.26823,falling
1741003713.7401195,15.18403,-3.023877,1.419762,-1.508444,0.633648,0.702129,35.28,falling
1741003713.801554,13.66131,-1.872266,-0.746991,-0.659228,1.811945,1.407988,35.28294,falling
1741003713.8632436,6.670246,1.798046,1.446098,-0.767678,1.250775,1.046931,35.27118,falling
1741003713.9242098,-4.412514,-1.302446,-0.699107,-0.696799,0.344802,0.120175,35.26529,falling
1741003713.985174,7.817069,-3.593697,-0.390255,-0.936349,0.183326,1.706692,35.28,falling
1741003714.048139,10.96784,3.62961,-1.723825,-1.215602,0.14309,2.0014,35.27118,falling
1741003714.1091032,-2.645593,-2.99754,-3.129222,-0.227825,0.556107,1.416248,35.28294,falling
1741003714.177064,3.04303,-8.822633,3.847482,0.491357,0.823902,1.571862,35.27118,falling
1741003714.2520216,4.994305,-4.608838,-0.624887,0.023715,1.060254,-0.407954,35.27412,falling
1741003714.3130155,33.19561,-54.22149,19.81681,3.505847,3.784034,2.723513,35.26529,falling
1741003714.3755975,-11.90158,-13.544,7.776367,1.533758,3.928723,0.36079,35.26823,falling
1741003714.435542,-9.938332,12.07635,3.768473,1.837259,4.691872,1.62702,35.28,falling
1741003714.5204937,-11.9327,-5.975927,7.673417,3.474404,1.097026,0.54838,35.27118,falling
1741003714.5904534,-10.91756,1.714248,11.50414,2.07521,0.498818,0.104187,35.25059,falling
1741003714.684155,-4.537012,1.563414,4.809951,-0.313093,-0.583553,-0.191054,35.27118,falling
1741003714.7416158,1.340753,1.156399,5.451597,-0.2169,-0.059155,-0.970723,35.25941,falling
1741003714.7967026,-5.250484,0.143652,9.02614,0.233421,0.452986,-0.297106,35.28,falling
1741003714.8576498,-5.236119,1.510741,9.301474,0.538521,0.180129,0.226227,35.26529,falling
1741003714.9146194,-4.718972,0.869095,7.982268,0.070346,-0.404757,0.118842,35.25059,falling
1741003715.0043294,-1.855506,0.490811,9.006987,-0.20864,-0.018919,-0.232622,35.26235,falling
1741003715.0832098,-4.865018,-1.400608,8.219295,-0.075142,0.099124,0.02185,35.25941,falling
1741003715.1601677,-3.655946,-0.356736,8.231265,-0.092196,-0.106319,-0.034907,35.26823,falling
1741003715.2231321,-4.326323,-0.371101,8.259995,0.046631,-0.100456,0.032242,35.25647,falling
1741003715.2916086,-3.94325,0.272939,8.762778,-0.055158,-0.124971,0.021583,35.27118,falling
1741003715.3579948,-3.442862,0.457293,8.5473,-0.069014,-0.089265,-0.114312,35.2947,falling
1741003715.4170177,-3.375824,0.653617,8.508993,-0.017853,-0.031975,-0.080738,35.26823,falling
1741003715.48098,-3.926491,-0.129287,8.475474,0.074876,0.015988,0.045832,35.26529,falling
1741003715.5429437,-4.13718,0.179565,8.257602,0.071412,-0.016254,0.039703,35.27412,falling
1741003715.603751,-3.895366,0.07422,8.480263,0.000533,-0.043167,-0.011724,35.25941,falling
1741003715.6655369,-3.560178,0.026336,8.571242,-0.05196,-0.045299,-0.016254,35.27118,falling
1741003715.7275019,-3.569755,0.038307,8.508993,-0.036772,-0.006928,0.000266,35.27118,falling
1741003715.7934632,-3.641581,0.057461,8.51857,-0.033574,0.013323,0.062352,35.27118,falling
1741003715.84939,-3.871424,0.153229,8.449138,-0.015455,-0.010658,0.025047,35.28882,falling
1741003715.9136972,-3.6751,0.083797,8.449138,-0.017853,-0.04823,-0.004263,35.26529,falling
1741003715.9726636,-3.754108,0.088585,8.631097,0.004263,-0.038904,-0.016787,35.27118,falling
1741003716.0396256,-3.624821,0.02873,8.540117,0.001332,-0.038904,-0.006129,35.2947,falling
1741003716.1165814,-3.701436,0.052672,8.59279,-0.031975,-0.086867,-0.015455,35.28,falling
1741003716.1770139,-3.500323,0.102951,8.595184,0.018919,-0.056757,-0.041035,35.28294,falling

1741003814.9343905,6.880936,-0.782904,2.607286,-0.094328,-0.463378,-0.051427,35.38,falling
1741003815.028985,4.381389,-0.70629,-0.684742,0.027979,-0.539054,-0.157746,35.38588,falling
1741003815.1129518,15.29416,-1.877054,3.885789,-0.133764,-0.46098,0.118309,35.36235,falling
1741003815.178422,8.717288,2.070984,0.253785,-0.265663,0.444459,-0.064217,35.36235,falling
1741003815.2840981,12.72518,-1.288081,1.759738,-0.353862,0.600606,0.45272,35.37118,falling
1741003815.499495,12.67012,-1.61848,5.042189,-0.675482,1.329648,1.096493,35.36235,falling
1741003815.5546315,-2.545036,1.491588,-1.132457,-0.903041,0.738101,0.127902,35.38294,falling
1741003815.6143513,6.095637,-0.687136,0.962469,-0.789262,0.71332,0.873464,35.37706,falling
1741003815.6779778,2.116474,0.577003,-1.118092,-1.202545,0.146821,0.406888,35.37412,falling
1741003815.7409086,0.483629,-10.53449,4.970363,-0.583286,1.245179,1.985412,35.37706,falling
1741003815.8247023,7.661446,3.038242,5.547365,-0.712521,0.751691,1.358692,35.36235,falling
1741003815.8804915,31.02646,-40.95042,25.11278,3.792028,3.77604,1.075709,35.3653,falling
1741003815.9494686,-9.332599,10.09635,4.230555,0.810046,4.824303,-0.716518,35.35941,falling
1741003816.0147374,-9.849746,9.55047,14.68124,-1.664858,2.936683,1.907605,35.35059,falling
1741003816.0839422,-8.295909,-11.5616,14.29099,3.087234,1.262233,1.430637,35.33588,falling
1741003816.1419094,-15.16008,-3.169923,10.27112,2.910037,0.789262,1.127136,35.3653,falling
1741003816.1992657,-7.61835,5.291186,8.576031,0.89185,0.458848,1.507378,35.34471,falling
1741003816.2601626,-6.28478,3.816358,5.389348,0.074609,-0.061819,0.074077,35.37706,falling
1741003816.3167105,-0.691924,0.627281,6.947973,-0.00826,-0.156946,-0.420478,35.3653,falling
1741003816.3752308,-3.854665,1.678335,9.306262,0.479366,0.345868,-0.49189,35.37706,falling
1741003816.4352667,-5.906496,1.702277,9.203311,0.188922,0.124172,0.324551,35.36235,falling
1741003816.4942808,-3.306392,1.944092,7.630321,-0.138294,-0.370383,-0.051694,35.35353,falling
1741003816.5551605,-2.597709,-0.462081,7.891289,-0.331746,-0.050628,-0.341871,35.36824,falling
1741003816.6121843,-5.169082,-0.708684,9.064447,-0.100456,0.135896,0.068747,35.3653,falling
1741003816.6702242,-4.022259,-0.486023,7.979874,-0.040769,-0.088732,-0.186524,35.34471,falling
1741003816.7273743,-3.758897,-0.280122,8.161834,0.170536,-0.051161,-0.150018,35.36235,falling
1741003816.7862947,-4.180276,-0.016759,8.310274,0.17027,-0.001865,0.006129,35.34177,falling
1741003816.8485749,-4.750096,0.572214,8.264784,-0.052227,-0.053292,0.155081,35.35059,falling
1741003816.9027276,-4.491522,0.490811,8.054094,-0.141758,-0.072744,-0.003997,35.35059,falling
1741003816.962903,-4.089296,0.349553,8.212111,-0.102855,-0.086334,0.070613,35.35059,falling
1741003817.0179386,-4.125209,0.399832,8.367735,0.092196,-0.078606,0.026913,35.32706,falling
1741003817.078147,-3.830723,0.732626,8.35337,0.102322,-0.094594,-0.028245,35.35941,falling
1741003817.1377795,-3.924097,0.866701,8.434772,0.063152,-0.081271,-0.041302,35.34765,falling
1741003817.2025235,-4.003105,0.749385,8.408437,0.000799,-0.039969,-0.122306,35.35941,falling
1741003817.2591193,-4.019865,0.177171,8.224083,-0.063685,0.008527,-0.04743,35.3653,falling
1741003817.3250253,-4.096479,0.232238,8.240842,-0.021051,0.001332,0.003997,35.35059,falling
1741003817.3853714,-4.070143,0.438139,8.324639,0.0437,-0.025314,0.005063,35.35353,falling
1741003817.4453146,-4.098873,0.548272,8.300697,0.02638,-0.037305,-0.013856,35.35353,falling
1741003817.5022824,-3.895366,0.529119,8.346188,-0.011991,-0.044233,-0.036772,35.36824,falling
1741003817.5632691,-3.881001,0.500388,8.35337,-0.008793,0,-0.000799,35.36235,falling
1741003817.6469798,-4.070143,0.54109,8.276755,0.002132,-0.021051,-0.009326,35.35353,falling
1741003817.706473,-3.981557,0.493206,8.293514,0.014123,-0.027446,-0.025047,35.35353,falling
1741003817.7665265,-4.024653,0.464475,8.341399,0.00453,-0.049828,-0.003198,35.33883,falling
1741003817.8257926,-3.919308,0.332794,8.286332,0.01732,-0.055158,-0.02185,35.34765,falling
